temperature,pressure,gas_toxicity,materials,quantity,blast_radius
1051.218335583109,1009.9739730447931,317.73851228397666,Kerosene,149.87429959802,690.1029028870831
1060.7610774049178,1030.2318435960724,742.5573692559308,Petrol,398.0318402477348,936.568071966748
1055.530869059764,1028.470530592706,840.281314945777,Natural Gas,789.3744173696612,1014.5636840866642
1256.349897921286,1049.3879195591533,823.5626567972682,Kerosene,472.3108110867343,1033.7299993551444
1072.752033759658,988.9876002617888,597.2508706671002,Diesel,687.6756297171454,889.3590038352896
1138.2669133295453,987.2876754568916,568.152903079676,Kerosene,621.657187505323,891.7625102415357
1358.7153639624048,1030.7037171990119,228.58836520547055,Petrol,119.99663382302236,731.3521887538777
1189.584656105149,1020.4870841904486,797.811535362822,Crude Oil,989.685988341136,1053.5847798001769
1267.0230954084109,999.1912466591864,344.2684424020429,Crude Oil,137.285279937449,769.5695516142641
1068.927948480652,985.559355829229,547.0258805361518,Diesel,971.0224638836365,890.1998911662151
1076.9156075234682,985.9960774717501,355.84668363476504,Diesel,594.8777605279583,772.5005579031024
1016.3474465065915,1042.5933612264882,220.4455266997238,Crude Oil,966.8431243585599,725.7082693271225
1067.5740252288658,993.430712730312,666.6019272025629,Diesel,203.2782394724519,876.764260022714
1111.4361356127833,1002.6360093480864,148.89883134061344,Kerosene,541.3676672669619,658.7252814504808
1070.8041937106987,995.8659481558892,773.78071071358,Natural Gas,252.55368267945278,935.1842003510761
1035.4810135028222,1004.8497414082356,385.828115735005,Natural Gas,145.87738932019818,726.593117444393
1048.2543484402404,984.8596689922265,100.1212237040368,Kerosene,655.7762035560804,626.2645167127794
1184.3115072130904,1016.334185363579,560.0162253135068,Natural Gas,287.0050788655223,866.6828369112629
1082.533487362317,984.732879451455,142.1667176748428,Petrol,628.9273164587913,656.3894802153214
1145.7079444192302,1036.0249555475652,348.5526020388095,Kerosene,201.12803375408708,741.9839854227343
1201.3669083419427,996.3598457337303,736.2788387101446,Diesel,398.7878242894325,969.045061003961
1276.1579314517462,1017.8008340223157,156.42065945967929,Kerosene,803.4693022479224,746.1846668859972
1015.7248559364396,1041.605536129302,855.404643120402,Crude Oil,493.34636965796886,997.4754545986934
1319.764159563617,1025.5614158333035,103.4379303927248,Diesel,664.9708734076028,718.3106213603149
1251.1601557963631,1017.3070450585935,322.141482281712,Crude Oil,682.7121466709914,811.5250542889003
1032.7036127795488,1002.7033627180763,766.8136505368643,Diesel,859.3795395885643,978.8987091948082
1349.431449642711,1003.3101339140738,384.6431347563761,Natural Gas,392.4305149659772,840.2548777593249
1368.3489602127252,1026.8640868638734,191.70314925941216,Kerosene,718.5660063242658,782.3353884197653
1024.4311839419454,1049.5897552854817,424.21052692038506,Petrol,965.4542263415491,828.7653572687534
1110.7510592588815,1026.3287432894565,343.353957746073,Diesel,757.2190009220812,789.5311245462425
1322.4805119172245,1019.0448392159018,858.4407119444994,Diesel,540.8834290459702,1078.5285396299055
1299.3038761534633,1031.1455357167472,382.0131258266288,Crude Oil,667.6457000427363,859.3032800103294
1073.808407742551,1012.5643928598603,810.0392245984065,Natural Gas,765.7146079867973,1005.4140870578801
1083.7397293346842,984.209963982055,902.6849303296613,Crude Oil,651.0481891244851,1036.0622122009645
1148.1888411165528,1019.3607771114537,490.4356776188766,Crude Oil,115.00823214085524,801.4974292224301
1193.8091940764084,1047.0337699153765,918.9488294689528,Natural Gas,275.29614791850327,1056.0445431228156
1247.3019086121185,992.2712059650362,439.58624856687356,Petrol,829.4213954939195,875.356969164954
1147.5654558279089,1028.3003423574467,967.6705748410974,Crude Oil,345.38558258123624,1070.1575868262428
1185.0138864532591,994.065358206134,180.36057207301565,Crude Oil,758.4059076050205,722.2892182958069
1298.9883752535027,1017.5079379131157,718.3173398529185,Diesel,434.90819371752883,998.8905126836369
1014.6732811562391,986.7673514752704,544.4326364112358,Natural Gas,569.6958953421488,844.8227829625238
1100.9747777376083,1011.5259655380729,448.8839249100823,Kerosene,161.17596983746333,773.3556446543438
1285.339834353821,1032.9314330226673,669.4406908737408,Petrol,263.1030049447386,949.546015909161
1358.0827350748798,1004.3300066967288,733.4713824708981,Petrol,961.4772671673111,1061.0751731522987
1204.6709768462665,1026.5438207141053,103.92694268527818,Natural Gas,901.1242481022226,702.8093693586094
1212.8453941061262,1035.681497255281,250.25777987247884,Diesel,687.0475998091451,771.0003108538126
1042.8688045359104,1044.9024473635618,741.7414455708869,Diesel,513.6801376471636,947.6794899175108
1178.9649467293818,996.4249457298818,699.7468722203859,Natural Gas,708.1851636057014,966.9164954029789
1213.0469065820093,1007.9521141066516,969.4427546158095,Diesel,656.749260184545,1128.2218603272884
1096.9882014538919,990.6691209331292,784.9340112257047,Petrol,611.6970300441509,982.5008156283684
1107.6972923797523,1049.4738451510862,955.6954369582043,Petrol,153.25936467718765,1037.6791952903657
1150.913665241849,1044.8900677547006,732.2864513813263,Kerosene,669.5223495953562,998.568699673374
1008.0284791110905,1017.7969991196392,368.24698777549884,Natural Gas,792.0280401140516,777.9915200605507
1128.8316662332713,1038.9423306063495,194.82843002577084,Crude Oil,994.673489181018,747.2252173013993
1084.5792027986179,1016.4670584090429,803.641477010442,Crude Oil,109.97069733487871,945.631050464234
1130.9989408711658,1023.6509981601932,679.7342993283244,Kerosene,757.1561079796089,964.2265678363658
1047.9048527277005,986.2387102481212,143.3674111539666,Kerosene,614.6103843423824,643.5591062205959
1356.210912295958,1032.8689294347766,424.0454193108805,Diesel,490.646958472861,875.9584295661901
1237.4369814216195,988.9399438544665,961.1198339358575,Kerosene,214.81315711423377,1073.9319183471048
1271.6409276577958,1037.824734117677,550.361031139181,Kerosene,468.1766337713886,910.4214910957114
1315.6684954429352,1034.741966136927,489.4562224177342,Crude Oil,418.93946468752176,883.4439019893075
1199.3768795716228,1029.6121288420084,511.92964464336455,Diesel,372.546900080868,857.6243499631142
1034.7681152349694,982.5312266367333,287.99445160464734,Kerosene,757.7916609899869,721.7734087596302
1214.8426167274192,1001.218984916173,431.8364537783157,Kerosene,730.6529691558375,854.0019686605631
1234.7364472083516,998.417879893759,432.83193038845894,Diesel,630.1180818828204,840.6299977637364
1298.175789673732,1005.2095485230063,147.11951816872516,Natural Gas,944.798331964035,760.2394314400246
1172.6638184918718,986.1349922734687,790.8108656661265,Diesel,414.868945762769,977.7620989337546
1051.0321211182254,1045.5870476121745,474.8539887134911,Crude Oil,319.4217439391616,791.7788493085992
1113.5103623194898,1018.7661568498663,839.961898134781,Natural Gas,690.3129817885596,1029.3390926844709
1145.232918559454,1001.3867017460616,865.3132010079058,Petrol,278.93265484366265,1008.3528154629303
1258.3668965326406,1007.7887061951999,290.79464922879225,Diesel,383.50945646508217,766.1778765041539
1228.3113218675649,1011.3041778353385,691.6181339531157,Crude Oil,302.14219606739636,948.3761882830042
1142.4386903591385,1022.0416033352432,525.0536237466836,Natural Gas,162.23821094665112,820.2941941665597
1394.606099517192,1016.0975599387548,892.1410641293365,Diesel,844.7488674721061,1157.0498024291212
1242.3099277427548,1044.3574381250091,294.1666112588087,Kerosene,329.0864886294951,756.0744136176564
1094.8907166943977,1014.7874438034081,710.0318802790398,Diesel,525.7247530087186,944.4859983116643
1040.7129890481615,1049.451061037632,646.9769100274503,Petrol,138.98374592888075,862.6294623159965
1061.1436556737328,1039.5997470421567,365.7713298146495,Diesel,729.4055196273788,788.8837705543116
1098.3830913538031,994.5957360050135,222.94081328605535,Natural Gas,397.50490207566173,679.7793138778189
1064.2725493038222,1045.1416650250742,686.4757844295489,Natural Gas,770.263055046289,944.4804749795097
1074.6268096205224,988.1456478519833,764.7377123190976,Diesel,471.1627544210795,943.039041437414
1114.0380674775388,1037.2214795943835,384.064609387015,Natural Gas,276.1800457650621,755.3981287592875
1069.3494381179019,1006.6436305433606,680.3493436200824,Kerosene,561.8575740538323,910.3101130164321
1358.70616985057,1041.4582024311549,455.61781685035294,Diesel,217.4541036736958,870.1678248186308
1032.0934982646568,1040.7639683075215,741.8861949543559,Kerosene,496.4852438856953,943.7095497718108
1209.804555828102,1036.4147780082335,279.2937474046478,Kerosene,385.5749296784379,751.1971886465292
1164.1587307958646,1035.3021305414943,901.193502372557,Crude Oil,920.7636257796698,1098.8159545509372
1392.9514467634426,1001.3275397368628,358.66863681902174,Diesel,154.83584954864796,823.2736425230935
1044.815560867221,985.6643498135877,431.0073889805376,Natural Gas,724.6156726951679,798.0520575678494
1159.1422396182966,1008.2086125135613,152.2827568723148,Kerosene,264.47604938869233,653.0779618039475
1387.7881733101476,992.1467160490556,200.36099108914874,Crude Oil,387.1405668990158,753.4210898706856
1346.202850357592,1028.6465762231724,564.2757124410953,Diesel,473.96265675585937,937.4327519157284
1326.828828379712,1004.226980857645,340.83340905517434,Diesel,917.2135804374768,864.186979705933
1103.1611308179758,1048.2927140601942,851.932203167975,Petrol,318.3204394664426,995.2375441420407
1068.3550349560264,1024.8680454141731,113.22404978945846,Petrol,182.17792229020318,596.8070475608189
1267.4572879697723,1037.5736394544053,441.18464380474256,Kerosene,386.82064359147125,850.433647470378
1371.7503956510343,989.2767270919294,403.6109920921834,Petrol,194.20837348198,828.118755675174
1222.7051572055718,1040.3410137590836,117.39486782584093,Kerosene,215.73683736449726,655.8182777032343
1228.64507578796,1044.5930033359375,211.9315591004592,Natural Gas,616.465538177524,743.4178161727399
1111.9916374641136,1014.0943343173255,472.27840742677176,Kerosene,154.811739789544,787.9789793039063
1307.7971732767746,1022.4377056425684,543.578126002702,Petrol,127.83779325420943,878.0330898459849
1074.8174994230094,1033.5366860632096,463.8607725293822,Natural Gas,742.972691323448,832.1772986728351
1129.4716945616974,992.2387039082289,577.8439105708844,Petrol,425.4823853569401,864.6607823622398
1170.1745754465667,1015.179625352441,635.6185074151134,Kerosene,212.83781431048595,897.3979833923709
1203.044151473782,1007.9064119440619,108.93143901505206,Crude Oil,328.2514937737374,650.6448208871033
1096.963892966032,990.2461794513574,517.6856435081535,Diesel,677.8778566171591,858.361765314842
1045.9347298956814,1005.7274095604072,967.1493167988294,Petrol,347.98291042676607,1038.4257831455968
1244.2480169766532,984.7720616569845,567.1290521165938,Kerosene,545.0690126083671,906.0006731078481
1115.4522212961024,981.8068334864641,709.7880407130579,Natural Gas,209.52577605400506,911.2515559699958
1232.495288569045,989.4616402408376,380.67747212519487,Petrol,629.2842738449023,820.8374744563015
1061.7450861096809,1047.418057811242,796.5922403374863,Petrol,384.46991545893763,963.9568815823933
1192.456040741927,1018.4670675126512,795.6293336885036,Diesel,664.2715910758449,1031.9338871602486
1213.0357730206342,1047.6075512807254,569.166442888725,Kerosene,827.5553940736206,943.5398453281371
1020.7294147289707,1010.2748514831093,978.4124409512922,Crude Oil,650.4817774509931,1060.76607166074
1134.6417112775682,1001.8271293159681,212.99519328638803,Natural Gas,366.1728063355186,686.3167831008432
1053.7658707755897,1015.4299303988171,115.2528984006229,Kerosene,330.1693313934703,603.5305663912508
1025.349988189107,1010.7658182043037,793.1423905813864,Natural Gas,394.6788628601032,947.0338065799945
1395.9840929559782,987.3965278983221,826.4399836283943,Petrol,248.15846191285436,1046.8124137176496
1128.9415379898892,1024.8578420283145,208.1865062085186,Diesel,263.05466576501806,669.13075135405
1323.949778341854,995.122672775672,339.02454966274547,Diesel,811.6219917101511,849.807140551424
1101.8562619055056,1023.3711568428481,115.79712702996602,Crude Oil,446.2593188567005,624.4043753537404
1272.6010888895717,1025.5140764678708,363.9777497025082,Diesel,492.39566251352727,827.1241423584262
1304.0911439558745,990.6417397190054,795.8276865268043,Petrol,634.64451901013,1054.9064498985017
1238.2554962431377,984.2944738977468,566.164474941321,Crude Oil,630.6881456363928,905.2939300743419
1188.6304754200632,1034.6533110247908,413.28603385145925,Kerosene,160.63918436973316,798.2192332271462
1164.7363656589073,1012.1860296638524,434.5653654156973,Diesel,848.386707703899,867.3499885711112
1139.547306617198,984.0714656853833,101.21826314392133,Crude Oil,259.59389790154546,614.3445481894025
1371.8116576991304,1049.6406422018838,369.82047480871233,Petrol,750.7644724447019,876.825865075441
1332.2477631150916,984.0446392697456,681.8128674741374,Natural Gas,795.4038893153499,1025.3615973280948
1386.010764266605,1028.6524660200987,976.7749994347214,Natural Gas,743.4095806821823,1182.5432295823791
1049.718889394218,1048.857524768439,862.3547442855096,Petrol,621.0798818987307,1018.7777296436453
1292.3469900814578,996.7426072951148,121.23546818097621,Petrol,113.14809739799458,665.0716109833616
1375.3361827284152,989.9574558081038,908.7045442073554,Natural Gas,424.3379431268536,1106.6108550775425
1072.493226466264,988.49694575957,804.8785719687634,Crude Oil,644.3554864263231,985.116920467224
1026.598506946711,1001.2292603297317,802.3385112138824,Natural Gas,448.7061663302848,947.9033015039032
1296.4482597160236,987.0732067707453,512.1961831032143,Petrol,877.1319054215318,927.0076858840264
1229.7892452719648,1028.4512939185893,458.20476365905256,Diesel,377.9220478146538,840.2177697450186
1336.7315107033087,984.3604258691043,372.62415594987334,Kerosene,364.1813132127944,814.4289317358562
1055.9089506505159,1015.6595489704853,159.1253730589292,Diesel,339.3979237833922,627.6673948060087
1318.1069247439561,1049.7687797697083,305.4118271443292,Diesel,399.502782064716,798.2100317389846
1080.6509280190978,1036.9779188654213,321.94327148022217,Petrol,601.6644678827685,743.4804239788417
1065.4623771462818,1023.0653606761707,535.6693627391815,Natural Gas,736.3137648453318,861.322028055136
1065.7063191723971,1001.4377534550629,772.6999659370246,Crude Oil,696.3111259649066,985.7035119757198
1325.829888092553,1023.6727085404146,526.4288455581519,Diesel,826.9460379833316,946.6651914775575
1266.07888827848,1016.8929024738156,152.06000450244454,Natural Gas,897.3225959476824,746.6108917832785
1209.2261699076478,1009.825836872326,962.0108208893835,Crude Oil,834.4711381090161,1127.4358134297786
1143.532193649401,989.1497263718139,948.451887184701,Diesel,117.05086303691911,1025.1498713579538
1350.8802163252433,1042.0622950668326,806.6705888335675,Crude Oil,762.3261581967898,1096.1187784965941
1156.978042969054,1011.4849254174926,992.1951114077985,Natural Gas,287.55961625649843,1076.768246069653
1326.639775788631,993.6235758274536,590.0340995202366,Kerosene,219.63523843718437,911.7434294405942
1175.6539634280873,1005.7431545614103,966.4915152278854,Natural Gas,674.639906319222,1103.4853810708835
1150.777771769963,1008.9890826770248,168.0445365550757,Petrol,387.76887586692544,676.3941695205745
1185.0719142678427,1037.9276526896813,429.11267343523417,Crude Oil,151.40544703339893,785.2524624668948
1120.5511496656568,1031.3530066392982,302.8431412060893,Kerosene,223.86676095852522,715.9562828437103
1299.0437520705004,1033.8513425548938,276.249775720843,Crude Oil,100.83647518296496,745.3681622126031
1201.0881560369917,980.7721885100053,226.72265400340848,Crude Oil,912.9012646102366,757.2489236753308
1092.885078058727,1009.1307798725833,660.172277409397,Diesel,122.15618545711473,871.4177536250882
1359.8298293098273,1013.6940906144727,803.1896701725746,Petrol,288.51019255856,1036.5752389539766
1153.5564885492845,981.343459377614,620.4685594783246,Crude Oil,474.6365026191166,903.2194137948895
1217.4211444455955,998.1869246121524,232.26643862938872,Natural Gas,420.91419335573715,716.3973336288553
1362.588844385819,1033.2202876185495,830.0113929401239,Natural Gas,920.5532892214982,1127.7934045437673
1249.6951983655968,989.59767940103,672.3592364473557,Diesel,136.26005116108792,922.2671929442238
1046.7592162833457,1017.4717092016814,449.349135514296,Petrol,560.9932369093465,796.055828876254
1375.93284944539,995.0641310412067,706.7172659824566,Petrol,712.4315162719365,1031.370980162009
1251.0832212285673,980.8484542250725,333.9144813185495,Natural Gas,938.528176313052,837.458004484102
1133.9622458628344,996.8841020319679,410.67298764478943,Kerosene,658.3341269113489,807.4760900086036
1055.7088290653548,1048.3111628437039,925.7372588187912,Diesel,823.3797124105864,1065.7452391413292
1317.6100757081185,1036.1075978318092,361.4540551042783,Diesel,175.35244406081358,806.0241308320584
1248.0291023714053,1047.1703651024723,522.989441342143,Natural Gas,447.34555984323464,885.5505513198378
1213.3844367905285,1014.1497830748453,901.1270236564131,Natural Gas,436.55242103116075,1060.5916300127278
1357.5570332203831,987.6815339074252,736.9492152407747,Kerosene,897.6593948101458,1067.1379827276883
1315.4388844898124,1018.3571642281585,155.98290354823249,Kerosene,236.23405413694744,700.7077433942911
1060.6699518931005,1011.8064134191973,232.5727398510733,Petrol,236.69755510296724,669.1726514169528
1124.6888271182193,1039.104995791773,107.05743169472514,Diesel,395.70233489721863,634.1518447894665
1099.3956559257863,986.8657806548971,667.829611206247,Diesel,149.01944263015383,874.9560460918555
1297.5785170290708,1014.1768795915244,502.9060828693765,Natural Gas,264.212236587241,869.3173054191
1013.4129738943118,990.5034065285789,220.847365812048,Petrol,968.6886746911616,712.5232986120194
1227.9558739485267,1002.7273148823042,962.1407089510934,Diesel,485.36554588045556,1104.9822498638016
1304.9834742962762,1031.614995417146,576.6937515510579,Petrol,668.8172875801928,953.4147284540037
1350.7062547046999,1013.3212690558137,317.7039647016003,Petrol,753.5001334101732,841.3898067625886
1136.832699486363,1006.3121799602038,550.5432140392368,Natural Gas,430.26526630648044,853.1954201490668
1328.502921868805,1007.6133394999025,711.658299461597,Petrol,232.50436696946528,979.7150368373506
1044.252694782083,1012.1612737884191,168.61529617620803,Kerosene,285.92291459960273,625.3565026903907
1338.5809166938072,1034.951158068594,347.2334335431028,Kerosene,381.93982892254934,823.467387838661
1050.9954649327929,1042.4459282258165,826.2689417955943,Crude Oil,672.461578317003,1002.1200329084085
1158.914916224147,1046.8734280552749,513.6983833623951,Natural Gas,458.45249418014896,858.5404113056612
1318.9181463118214,1035.0832370378707,591.9194278290654,Crude Oil,106.13322811011531,901.9637879537471
1059.9669709395096,1002.0784827023609,489.53440198852235,Kerosene,571.0664665607246,811.222375053846
1091.7005580930565,1028.169429426058,139.50994837870462,Crude Oil,929.3620527166761,705.1401679750666
1288.9010273572264,1010.6322186838775,249.17480183814033,Natural Gas,830.8698499078112,797.1195574016213
1288.0146146184297,997.8269435432236,500.9874748677018,Natural Gas,842.690234133668,922.7542113295444
1256.459053154119,1038.8610105598145,288.266918867135,Petrol,815.552215845518,805.837124260404
1277.57937778684,982.6898444273628,144.98112579371087,Diesel,391.35774304938127,695.8157374592112
1217.0897773390384,1043.1233394494795,859.2846976466413,Petrol,788.6744503789528,1085.7370944323452
1100.7196235627812,1012.3034225237313,983.0732762477043,Natural Gas,228.8452220300737,1043.085595928326
1138.2783974015679,1024.6041033765796,813.8285865970655,Kerosene,691.9445325483582,1017.215559269928
1072.6390867205703,1026.1547745544049,868.4064295342004,Kerosene,677.4117100164949,1025.3044282766655
1363.3802245334514,1042.6582418494575,317.77941728534086,Petrol,123.0128191807612,788.5952930471381
1233.3567179064482,1024.5668777517044,964.5642779618797,Natural Gas,809.1731202318384,1138.9553769421004
1160.340566705456,1022.9753509332044,277.2331340080856,Kerosene,912.9232945856174,782.7981067020755
1184.802321457653,984.6656428392483,956.286829325649,Natural Gas,340.6737506248969,1071.0782652736607
1378.9133358447261,1016.2885615361643,995.3373645693559,Kerosene,831.1516517675358,1194.1407762716021
1061.3405612464321,990.5118300571929,740.5505251714438,Natural Gas,174.16537467575338,898.7630244835208
1234.491932806719,1031.620363810504,983.0293586126397,Crude Oil,639.9710724349594,1132.1839342631915
1202.3554715537864,1015.8555344568872,612.5858016103933,Natural Gas,537.0821788008494,915.4134429636403
1244.5816941738592,1027.6159445445846,333.5876048584813,Natural Gas,591.3311799781,808.3033050806783
1007.2440735283362,982.9171030421669,493.2962970990588,Petrol,933.5846816959106,839.2530757084354
1348.8495635776605,985.9354411232063,634.2048418409073,Crude Oil,884.1837225221682,1005.6725602660601
1372.847312993445,1030.1426371643877,165.7734058243135,Diesel,806.5752915157814,779.4591890284003
1226.0532734356836,985.0459035199071,660.1089381555215,Petrol,346.3286119105339,934.0624719141068
1278.6603295507568,984.9879709435681,983.0600530860651,Diesel,920.6367658174825,1168.580135855414
1368.9997524709183,980.8475932664421,271.0968848053549,Kerosene,187.75692321748772,759.9617198269234
1282.8954537253594,1046.9550978809636,813.335604659545,Diesel,867.996294902909,1090.6859316316534
1061.0156171657045,1031.6255851621304,917.1089144016574,Natural Gas,395.344065118247,1027.0355182039925
1230.5153440667252,1004.7275985951445,949.3314335381988,Diesel,148.39508049578504,1061.2829788858478
1242.6860185531423,1000.7574906901359,964.1220439649024,Petrol,702.4212858166735,1124.233129169945
1169.6522685209543,1004.4792260822095,569.3136748493248,Petrol,308.1519354843599,869.1693952832795
1294.5776942498892,1034.2257471826827,979.5771171923533,Diesel,319.21401327816875,1111.73298442085
1373.746805907606,1026.295942774929,781.579186420995,Petrol,375.44244960589435,1046.0725963448242
1370.2274051627105,992.9636897507228,245.5042926132657,Petrol,157.31629075226505,746.9791036026858
1180.335748561653,992.1876534733859,529.210095821173,Diesel,259.4144297784286,841.1354180326352
1045.295218336302,986.8876954799379,746.4980578348036,Crude Oil,104.62566482700427,886.0450949376633
1393.9364795849337,1026.2211903790937,322.60628423717503,Crude Oil,500.86856899520814,829.6771922123452
1335.5592345783737,1033.5060863555216,676.5536651939987,Kerosene,175.82983967617417,960.7993300886064
1049.8650724813067,998.5532499827502,699.9404311419573,Petrol,714.3873445397791,940.5543176690925
1368.336753046949,981.4661472721639,246.4297694277093,Diesel,312.06056607248354,762.6443141416404
1347.9585448248513,985.7520167233499,608.5767812074807,Petrol,949.2167296316594,1005.4464015991713
1207.535222850429,1047.7502024391522,794.4642198807469,Natural Gas,884.1264646587873,1063.669930661212
1236.5101742979716,1000.6811344234194,549.0060980823478,Petrol,360.4968054713874,883.2885544886354
1159.6010815480522,1033.8456203486694,110.89280509849668,Petrol,804.8939091910108,691.2867090559005
1021.9046555288126,1023.7264498197985,108.13462217136296,Crude Oil,822.9204141983256,642.8110691446915
1134.0788966583605,1006.7357747757027,421.32640957301095,Diesel,987.9068027029693,860.9580653323176
1321.1413794392047,994.3981083536888,933.5746615886038,Petrol,638.0559881611165,1118.7257447543618
1001.8528092018412,988.4970492711584,305.8091016432479,Crude Oil,173.76916117929596,669.1303899953801
1133.3996686764576,1023.0509077627206,670.9273199845185,Kerosene,682.1535060337428,952.4730877688419
1159.2674774363772,1034.2243646446452,299.86828362398853,Crude Oil,662.4817735384316,775.0411232133365
1214.9582411751692,1025.0732977478792,389.50299069359374,Crude Oil,674.5155196783886,825.9297337645658
1367.9422465651041,1017.1211493274411,863.2378806413356,Crude Oil,376.4310832937904,1080.9694374707283
1138.5383977463846,982.9365856402145,755.9752980429522,Petrol,873.7116265722997,999.5128742700759
1138.781280758491,1047.7942144316069,185.85934958188955,Petrol,963.5249646598708,730.5732272229704
1295.0004992438994,1035.9099934158203,485.83181888779023,Kerosene,295.94126168033637,868.8438177769874
1180.8871763559227,1000.4975425690675,126.25278728073802,Natural Gas,179.33694232298,631.8376723120574
1089.8419291759928,1048.5979230551195,532.801131942708,Natural Gas,275.08152985163565,838.108293743896
1180.9758064530774,1022.1317112745426,696.1906105309613,Natural Gas,838.496925330147,993.7399541802705
1056.34280815192,1020.7695860745073,206.6523612383364,Kerosene,708.9801713378628,695.4879671645026
1070.5547946024894,1032.3651225600672,359.9964450182491,Natural Gas,672.4426081052139,772.518448550552
1199.347109095792,1036.8238851663095,458.05296295194125,Natural Gas,461.61382159848205,842.9323537467467
1167.5701798018192,1025.9535025132052,927.5779221904447,Crude Oil,620.0451743602921,1079.9758638948595
1365.93836042724,988.966702245634,993.9295138806676,Petrol,377.0867127469307,1142.595972336791
1144.9575596466532,1003.6787254196149,140.42016909605428,Petrol,529.4800714761652,676.8892835277223
1232.2353401112173,1044.9658548228235,784.9071311458529,Crude Oil,813.7567255335903,1047.169230347477
1252.905715167812,995.7230928290696,434.5516597621089,Crude Oil,983.117437709916,889.7606974249622
1005.2377826353335,1006.051691668626,453.21236760653204,Crude Oil,939.2400312308216,826.8438020521845
1265.4149488066842,1010.2453818060937,778.8384760123204,Petrol,940.479348561624,1063.1400296566173
1071.2143867479006,1010.7583492786116,926.5837889308677,Natural Gas,462.00136136240116,1040.9107256848085
1384.428126987782,1022.9057707746168,955.8357350522936,Crude Oil,521.9108924561119,1153.410844788075
1059.4650911012452,1046.0153086421296,619.4103274344887,Kerosene,735.0718567320833,906.6604863734041
1165.8496494908095,996.8484898282753,421.40904337045254,Crude Oil,929.9727352461558,853.8467315341146
1034.1398672314576,988.5050963410642,808.7941772729014,Diesel,227.7948334168762,931.5965077448494
1398.749700738379,993.8229342901956,325.90124493607027,Crude Oil,373.8176774444762,814.7385957202652
1200.8780041324972,1042.084743014649,607.666625950166,Petrol,225.32216013469855,894.3448889326838
1238.1540069280175,1025.2067568858645,422.72061537238585,Crude Oil,650.8076769635098,859.247434647631
1026.830590955371,1000.0134752467412,690.9679663370885,Diesel,375.6708971987838,894.8301704233057
1299.9841881596712,1037.1162857278032,316.35902160415617,Kerosene,393.4970672613161,794.8348430891855
1083.9622372382344,1040.2958997454405,272.43365116134316,Natural Gas,163.82436353918132,689.7530440291602
1359.2217157762855,1039.2560037083194,926.4151780078934,Crude Oil,414.81645562683275,1121.6500435932587
1082.0558561928028,1044.3248573547687,191.62331465458323,Diesel,876.2468566614268,711.0686061941025
1076.2750882654666,997.6568714121353,555.3621169614385,Diesel,309.76553070175146,830.3458242170198
1014.619867139238,1032.8529350122394,298.767504666708,Kerosene,725.6687195890592,732.5413734565718
1188.8267780439996,1012.2377648091898,135.0369669931007,Petrol,666.6655104447334,697.0890726006912
1225.9364533050466,1038.9398987023044,132.41693646228376,Crude Oil,877.1361475322038,726.6586462133266
1026.2834557713409,1030.994347401313,257.6995948952446,Diesel,219.0591528859344,660.2762960695767
1310.211046678004,1034.3513212549808,880.0933190554002,Kerosene,979.8309643105389,1137.7355994292172
1181.315533899211,1025.931328637675,354.230869579324,Natural Gas,624.365781436329,795.9058163106205
1209.756107731032,992.4200138628795,955.4132535177662,Diesel,995.926737112133,1137.0925894640636
1176.3050987752913,1018.1518843227857,623.4600636902742,Kerosene,920.3632532792657,959.8838658057525
1160.3052243501304,1048.9268817667155,492.95277079188946,Petrol,299.3655449017952,832.3746627258843
1223.8561325232872,1045.6171646547982,622.0799512025092,Petrol,150.54580891298178,907.1907428947627
1062.096098372285,983.0221615057908,565.028546703641,Diesel,330.0751844158254,837.8265291362688
1072.7712521981084,991.5370371010606,782.8986283815926,Diesel,574.8072840994779,973.3833793951799
1344.714248405407,989.2210141418193,354.24645937556704,Crude Oil,254.43673035867099,794.9693942478623
1378.4461848534531,1030.8185936989707,417.74535244027214,Kerosene,250.71377006618965,850.4317591110761
1149.3237265119012,1037.2449730899862,904.6848722799257,Diesel,516.3341923946377,1055.3287073558333
1108.2978692574216,994.945795641747,951.8108618353649,Crude Oil,129.94117405242258,1011.1467019317503
1257.5998172956063,1015.4096885066281,903.302404737827,Crude Oil,209.6992742790434,1048.6035541010792
1163.4936684392385,1038.849211960784,477.50319456158223,Diesel,474.27520546715283,842.0399109052719
1010.154542264138,1031.2961081336375,802.3289527061935,Petrol,156.8169182871698,923.9068820821374
1062.461038946476,1017.9566043844294,528.702159970989,Kerosene,457.0795508099764,832.4319185138654
1286.388891538959,1021.324338332114,547.7858669314919,Kerosene,526.6056393536005,909.8308907228317
1263.5695767640605,1015.5852382841396,284.21209815155555,Petrol,506.139952665803,772.6065532748199
1010.8383970013934,1000.8283915923174,632.0172729326648,Diesel,882.2573716627786,908.4111198051247
1088.7888647731797,1019.5515395001312,267.52230797801315,Kerosene,577.0562095465592,722.064749632767
1092.4299186352287,1028.2219711435064,398.4082291604744,Diesel,521.182416230239,786.9301939107704
1268.7570974394914,1041.1326041102566,869.5271814579417,Diesel,469.6383208524996,1072.5239446781072
1007.8842151017457,1024.5403947785474,286.3682282897697,Crude Oil,835.8610404740375,732.0080268347509
1041.6434327938296,1033.278507593021,164.04245665608954,Petrol,905.5509435998498,692.3256484601585
